attempt_id,event_id,inserttime,metadata
21,6,04/18/2014 07:09:27,{}
21,6,04/18/2014 07:10:28,{}
21,6,04/18/2014 07:11:27,{}
21,6,04/18/2014 07:12:28,{}
21,6,04/18/2014 07:13:27,{}
22,1,04/28/2014 16:54:35,{}
22,2,04/28/2014 16:54:36,{}
22,3,04/28/2014 16:54:43,"{'qid': '124537', 'qno': '1'}"
22,3,04/28/2014 16:54:44,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 16:55:38,{}
22,6,04/28/2014 16:55:44,{}
22,6,04/28/2014 16:55:45,{}
22,6,04/28/2014 16:56:38,{}
22,6,04/28/2014 16:56:44,{}
22,6,04/28/2014 16:56:45,{}
22,6,04/28/2014 16:57:37,{}
22,6,04/28/2014 16:57:44,{}
22,6,04/28/2014 16:57:45,{}
22,6,04/28/2014 16:58:37,{}
22,6,04/28/2014 16:58:44,{}
22,6,04/28/2014 16:58:45,{}
22,6,04/28/2014 16:59:37,{}
22,6,04/28/2014 16:59:44,{}
22,6,04/28/2014 16:59:45,{}
22,6,04/28/2014 17:00:37,{}
22,6,04/28/2014 17:00:44,{}
22,6,04/28/2014 17:00:45,{}
22,6,04/28/2014 17:01:38,{}
22,6,04/28/2014 17:01:44,{}
22,6,04/28/2014 17:01:45,{}
22,6,04/28/2014 17:02:38,{}
22,6,04/28/2014 17:02:44,{}
22,6,04/28/2014 17:02:45,{}
22,6,04/28/2014 17:03:38,{}
22,6,04/28/2014 17:03:44,{}
22,6,04/28/2014 17:03:45,{}
22,6,04/28/2014 17:04:38,{}
22,6,04/28/2014 17:04:44,{}
22,6,04/28/2014 17:04:46,{}
22,6,04/28/2014 17:05:38,{}
22,5,04/28/2014 17:05:42,"{'qid': '124537', 'qno': '1'}"
22,6,04/28/2014 17:05:44,{}
22,6,04/28/2014 17:05:45,{}
22,5,04/28/2014 17:05:48,"{'qid': '124537', 'qno': '1'}"
22,5,04/28/2014 17:06:16,"{'qid': '124537', 'qno': '1'}"
22,3,04/28/2014 17:06:22,"{'qid': '124537', 'qno': '1'}"
22,5,04/28/2014 17:06:28,"{'qid': '124537', 'qno': '1'}"
22,5,04/28/2014 17:06:34,"{'qid': '124537', 'qno': '1'}"
22,6,04/28/2014 17:06:38,{}
22,6,04/28/2014 17:06:45,{}
22,4,04/28/2014 17:06:48,"{'qid': '124537', 'qno': '1'}"
22,3,04/28/2014 17:06:48,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:07:38,{}
22,6,04/28/2014 17:07:46,{}
22,6,04/28/2014 17:07:49,{}
22,6,04/28/2014 17:08:38,{}
22,6,04/28/2014 17:08:46,{}
22,6,04/28/2014 17:08:49,{}
22,6,04/28/2014 17:09:38,{}
22,6,04/28/2014 17:09:46,{}
22,6,04/28/2014 17:09:49,{}
22,6,04/28/2014 17:10:38,{}
22,6,04/28/2014 17:10:47,{}
22,6,04/28/2014 17:10:49,{}
22,6,04/28/2014 17:11:39,{}
22,6,04/28/2014 17:11:46,{}
22,6,04/28/2014 17:11:49,{}
22,6,04/28/2014 17:12:39,{}
22,6,04/28/2014 17:12:47,{}
22,6,04/28/2014 17:12:49,{}
22,6,04/28/2014 17:13:39,{}
22,6,04/28/2014 17:13:47,{}
22,6,04/28/2014 17:13:49,{}
22,6,04/28/2014 17:14:39,{}
22,6,04/28/2014 17:14:47,{}
22,6,04/28/2014 17:14:49,{}
22,6,04/28/2014 17:15:39,{}
22,6,04/28/2014 17:15:46,{}
22,6,04/28/2014 17:15:49,{}
22,6,04/28/2014 17:16:39,{}
22,6,04/28/2014 17:16:47,{}
22,6,04/28/2014 17:16:49,{}
22,6,04/28/2014 17:17:40,{}
22,6,04/28/2014 17:17:47,{}
22,6,04/28/2014 17:17:49,{}
22,5,04/28/2014 17:18:17,"{'qid': '124538', 'qno': '2'}"
22,5,04/28/2014 17:18:39,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:18:40,{}
22,6,04/28/2014 17:18:47,{}
22,6,04/28/2014 17:18:49,{}
22,5,04/28/2014 17:18:57,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:19:41,{}
22,6,04/28/2014 17:19:47,{}
22,6,04/28/2014 17:19:49,{}
22,5,04/28/2014 17:20:13,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:20:41,{}
22,5,04/28/2014 17:20:45,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:20:46,{}
22,6,04/28/2014 17:20:49,{}
22,6,04/28/2014 17:21:41,{}
22,6,04/28/2014 17:21:46,{}
22,6,04/28/2014 17:21:49,{}
22,5,04/28/2014 17:22:40,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:22:41,{}
22,6,04/28/2014 17:22:47,{}
22,6,04/28/2014 17:22:49,{}
22,6,04/28/2014 17:24:42,{}
22,6,04/28/2014 17:24:49,{}
22,6,04/28/2014 17:24:50,{}
22,3,04/28/2014 17:25:28,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:25:41,{}
22,5,04/28/2014 17:25:44,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:25:47,{}
22,6,04/28/2014 17:26:30,{}
22,6,04/28/2014 17:26:42,{}
22,6,04/28/2014 17:26:47,{}
22,6,04/28/2014 17:27:29,{}
22,6,04/28/2014 17:27:41,{}
22,6,04/28/2014 17:27:47,{}
22,5,04/28/2014 17:28:10,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:28:29,{}
22,6,04/28/2014 17:28:47,{}
22,6,04/28/2014 17:29:29,{}
22,6,04/28/2014 17:29:42,{}
22,6,04/28/2014 17:29:46,{}
22,5,04/28/2014 17:30:03,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:30:29,{}
22,6,04/28/2014 17:30:41,{}
22,6,04/28/2014 17:30:46,{}
22,6,04/28/2014 17:31:29,{}
22,6,04/28/2014 17:31:41,{}
22,6,04/28/2014 17:31:46,{}
22,6,04/28/2014 17:32:29,{}
22,6,04/28/2014 17:32:41,{}
22,6,04/28/2014 17:32:47,{}
22,6,04/28/2014 17:33:29,{}
22,6,04/28/2014 17:33:41,{}
22,6,04/28/2014 17:33:47,{}
22,5,04/28/2014 17:34:04,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:34:29,{}
22,6,04/28/2014 17:34:41,{}
22,6,04/28/2014 17:34:47,{}
22,6,04/28/2014 17:35:29,{}
22,6,04/28/2014 17:35:41,{}
22,6,04/28/2014 17:35:47,{}
22,6,04/28/2014 17:36:29,{}
22,6,04/28/2014 17:36:41,{}
22,6,04/28/2014 17:36:47,{}
22,6,04/28/2014 17:37:29,{}
22,6,04/28/2014 17:37:41,{}
22,6,04/28/2014 17:37:47,{}
22,5,04/28/2014 17:37:55,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:38:29,{}
22,5,04/28/2014 17:38:34,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:38:41,{}
22,6,04/28/2014 17:38:47,{}
22,6,04/28/2014 17:39:29,{}
22,6,04/28/2014 17:39:41,{}
22,6,04/28/2014 17:39:47,{}
22,6,04/28/2014 17:40:29,{}
22,6,04/28/2014 17:40:41,{}
22,6,04/28/2014 17:40:48,{}
22,5,04/28/2014 17:40:50,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:41:29,{}
22,6,04/28/2014 17:41:41,{}
22,5,04/28/2014 17:41:42,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:41:49,{}
22,5,04/28/2014 17:41:53,"{'qid': '124538', 'qno': '2'}"
22,5,04/28/2014 17:41:57,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:42:29,{}
22,5,04/28/2014 17:42:32,"{'qid': '124538', 'qno': '2'}"
22,5,04/28/2014 17:42:38,"{'qid': '124538', 'qno': '2'}"
22,6,04/28/2014 17:42:42,{}
22,6,04/28/2014 17:42:49,{}
22,4,04/28/2014 17:42:50,"{'qid': '124538', 'qno': '2'}"
22,2,04/28/2014 17:42:50,{}
22,6,04/28/2014 17:43:42,{}
22,6,04/28/2014 17:43:49,{}
22,6,04/28/2014 17:43:51,{}
22,6,04/28/2014 17:44:42,{}
22,6,04/28/2014 17:44:51,{}
22,2,04/28/2014 17:45:19,{}
22,3,04/28/2014 17:45:33,"{'qid': '124537', 'qno': '1'}"
22,6,04/28/2014 17:46:35,{}
22,6,04/28/2014 17:47:34,{}
22,6,04/28/2014 17:48:35,{}
22,2,04/28/2014 17:48:36,{}
23,1,06/30/2014 05:02:21,{}
23,2,06/30/2014 05:02:22,{}
23,3,06/30/2014 05:02:31,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:03:33,{}
23,6,06/30/2014 05:04:32,{}
23,6,06/30/2014 05:05:33,{}
23,3,06/30/2014 05:05:40,"{'qid': '124538', 'qno': '2'}"
23,6,06/30/2014 05:06:42,{}
23,6,06/30/2014 05:07:41,{}
23,6,06/30/2014 05:08:43,{}
23,6,06/30/2014 05:09:41,{}
23,6,06/30/2014 05:10:42,{}
23,6,06/30/2014 05:11:41,{}
23,3,06/30/2014 05:12:05,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:13:07,{}
23,6,06/30/2014 05:14:06,{}
23,6,06/30/2014 05:15:06,{}
23,6,06/30/2014 05:16:06,{}
23,6,06/30/2014 05:17:06,{}
23,6,06/30/2014 05:18:06,{}
23,6,06/30/2014 05:19:06,{}
23,6,06/30/2014 05:20:06,{}
23,6,06/30/2014 05:21:06,{}
23,3,06/30/2014 05:22:01,"{'qid': '124538', 'qno': '2'}"
23,6,06/30/2014 05:23:03,{}
23,6,06/30/2014 05:24:02,{}
23,3,06/30/2014 05:24:40,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:25:42,{}
23,6,06/30/2014 05:26:41,{}
23,6,06/30/2014 05:27:42,{}
23,6,06/30/2014 05:28:41,{}
23,6,06/30/2014 05:29:42,{}
23,6,06/30/2014 05:30:41,{}
23,6,06/30/2014 05:31:42,{}
23,6,06/30/2014 05:32:41,{}
23,6,06/30/2014 05:33:42,{}
23,6,06/30/2014 05:34:41,{}
23,6,06/30/2014 05:35:42,{}
23,6,06/30/2014 05:36:41,{}
23,6,06/30/2014 05:37:42,{}
23,6,06/30/2014 05:38:41,{}
23,6,06/30/2014 05:39:42,{}
23,6,06/30/2014 05:40:41,{}
23,6,06/30/2014 05:41:42,{}
23,5,06/30/2014 05:41:49,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:42:41,{}
23,6,06/30/2014 05:43:42,{}
23,6,06/30/2014 05:44:41,{}
23,6,06/30/2014 05:45:42,{}
23,6,06/30/2014 05:46:41,{}
23,5,06/30/2014 05:46:56,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:47:41,{}
23,5,06/30/2014 05:48:05,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:48:41,{}
23,6,06/30/2014 05:49:42,{}
23,5,06/30/2014 05:50:16,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:50:40,{}
23,5,06/30/2014 05:51:12,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:51:40,{}
23,6,06/30/2014 05:52:42,{}
23,5,06/30/2014 05:52:46,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:53:40,{}
23,6,06/30/2014 05:54:42,{}
23,6,06/30/2014 05:55:40,{}
23,6,06/30/2014 05:56:42,{}
23,3,06/30/2014 05:56:57,"{'qid': '124538', 'qno': '2'}"
23,3,06/30/2014 05:57:02,"{'qid': '124537', 'qno': '1'}"
23,5,06/30/2014 05:57:24,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 05:58:03,{}
23,6,06/30/2014 05:59:03,{}
23,6,06/30/2014 06:00:03,{}
23,6,06/30/2014 06:01:03,{}
23,6,06/30/2014 06:02:03,{}
23,6,06/30/2014 06:03:03,{}
23,5,06/30/2014 06:04:02,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:04:04,{}
23,6,06/30/2014 06:05:03,{}
23,6,06/30/2014 06:06:03,{}
23,6,06/30/2014 06:07:04,{}
23,6,06/30/2014 06:08:03,{}
23,6,06/30/2014 06:09:03,{}
23,6,06/30/2014 06:10:03,{}
23,6,06/30/2014 06:11:04,{}
23,6,06/30/2014 06:12:03,{}
23,6,06/30/2014 06:13:03,{}
23,6,06/30/2014 06:14:03,{}
23,5,06/30/2014 06:14:54,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:15:03,{}
23,6,06/30/2014 06:16:03,{}
23,6,06/30/2014 06:17:03,{}
23,5,06/30/2014 06:17:26,"{'qid': '124537', 'qno': '1'}"
23,5,06/30/2014 06:17:54,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:18:03,{}
23,6,06/30/2014 06:19:03,{}
23,5,06/30/2014 06:19:33,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:20:03,{}
23,5,06/30/2014 06:20:56,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:21:03,{}
23,5,06/30/2014 06:21:43,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:22:03,{}
23,5,06/30/2014 06:22:31,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:23:03,{}
23,5,06/30/2014 06:23:04,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:24:03,{}
23,6,06/30/2014 06:25:03,{}
23,5,06/30/2014 06:25:30,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:26:03,{}
23,6,06/30/2014 06:27:03,{}
23,5,06/30/2014 06:27:55,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:28:04,{}
23,6,06/30/2014 06:29:03,{}
23,5,06/30/2014 06:29:25,"{'qid': '124537', 'qno': '1'}"
23,6,06/30/2014 06:30:03,{}
23,4,06/30/2014 06:30:57,"{'qid': '124537', 'qno': '1'}"
23,3,06/30/2014 06:30:58,"{'qid': '124538', 'qno': '2'}"
23,6,06/30/2014 06:31:09,{}
23,6,06/30/2014 06:31:19,{}
23,6,06/30/2014 06:31:29,{}
23,6,06/30/2014 06:31:39,{}
23,6,06/30/2014 06:31:49,{}
23,6,06/30/2014 06:31:59,{}
23,6,06/30/2014 06:32:09,{}
23,6,06/30/2014 06:32:19,{}
24,1,07/06/2014 10:06:14,{}
24,2,07/06/2014 10:06:16,{}
24,3,07/06/2014 10:06:33,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 10:07:36,{}
24,6,07/06/2014 10:08:35,{}
24,6,07/06/2014 10:09:37,{}
24,6,07/06/2014 10:10:36,{}
24,6,07/06/2014 10:11:38,{}
24,6,07/06/2014 10:12:37,{}
24,6,07/06/2014 10:13:39,{}
24,6,07/06/2014 10:14:37,{}
24,6,07/06/2014 10:15:40,{}
24,6,07/06/2014 10:16:38,{}
24,6,07/06/2014 10:17:39,{}
24,6,07/06/2014 10:18:38,{}
24,6,07/06/2014 10:19:38,{}
24,6,07/06/2014 10:20:39,{}
24,6,07/06/2014 10:21:38,{}
24,6,07/06/2014 10:22:39,{}
24,6,07/06/2014 10:23:39,{}
24,6,07/06/2014 10:24:39,{}
24,6,07/06/2014 10:25:40,{}
24,3,07/06/2014 10:26:33,"{'qid': '124538', 'qno': '2'}"
24,6,07/06/2014 10:27:35,{}
24,6,07/06/2014 10:28:35,{}
24,6,07/06/2014 10:29:36,{}
24,6,07/06/2014 10:30:35,{}
24,6,07/06/2014 10:31:37,{}
24,6,07/06/2014 10:32:37,{}
24,6,07/06/2014 10:33:36,{}
24,6,07/06/2014 10:34:38,{}
24,6,07/06/2014 10:35:37,{}
24,6,07/06/2014 10:36:39,{}
24,5,07/06/2014 10:37:30,"{'qid': '124538', 'qno': '2'}"
24,6,07/06/2014 10:37:37,{}
24,6,07/06/2014 10:38:39,{}
24,6,07/06/2014 10:39:38,{}
24,6,07/06/2014 10:40:40,{}
24,5,07/06/2014 10:40:52,"{'qid': '124538', 'qno': '2'}"
24,6,07/06/2014 10:41:38,{}
24,4,07/06/2014 10:42:06,"{'qid': '124538', 'qno': '2'}"
24,2,07/06/2014 10:42:06,{}
24,3,07/06/2014 10:42:14,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 10:43:17,{}
24,6,07/06/2014 10:44:15,{}
24,6,07/06/2014 10:45:18,{}
24,6,07/06/2014 10:46:16,{}
24,6,07/06/2014 10:47:16,{}
24,6,07/06/2014 10:48:16,{}
24,6,07/06/2014 10:49:16,{}
24,6,07/06/2014 10:50:16,{}
24,6,07/06/2014 10:51:16,{}
24,6,07/06/2014 10:52:18,{}
24,6,07/06/2014 10:53:16,{}
24,6,07/06/2014 10:54:16,{}
24,6,07/06/2014 10:55:16,{}
24,6,07/06/2014 10:56:18,{}
24,6,07/06/2014 10:57:17,{}
24,6,07/06/2014 10:58:16,{}
24,6,07/06/2014 10:59:16,{}
24,5,07/06/2014 10:59:59,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:00:16,{}
24,5,07/06/2014 11:00:23,"{'qid': '124537', 'qno': '1'}"
24,5,07/06/2014 11:00:47,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:01:16,{}
24,5,07/06/2014 11:02:09,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:02:16,{}
24,5,07/06/2014 11:02:37,"{'qid': '124537', 'qno': '1'}"
24,5,07/06/2014 11:03:01,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:03:18,{}
24,6,07/06/2014 11:04:17,{}
24,6,07/06/2014 11:05:18,{}
24,5,07/06/2014 11:06:02,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:06:18,{}
24,6,07/06/2014 11:07:17,{}
24,5,07/06/2014 11:07:57,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:08:17,{}
24,6,07/06/2014 11:09:18,{}
24,6,07/06/2014 11:10:17,{}
24,6,07/06/2014 11:11:17,{}
24,6,07/06/2014 11:12:17,{}
24,5,07/06/2014 11:12:29,"{'qid': '124537', 'qno': '1'}"
24,5,07/06/2014 11:12:47,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:13:17,{}
24,6,07/06/2014 11:14:17,{}
24,6,07/06/2014 11:15:17,{}
24,6,07/06/2014 11:16:17,{}
24,6,07/06/2014 11:17:17,{}
24,6,07/06/2014 11:18:20,{}
24,6,07/06/2014 11:19:18,{}
24,6,07/06/2014 11:20:23,{}
24,6,07/06/2014 11:21:19,{}
24,6,07/06/2014 11:22:19,{}
24,6,07/06/2014 11:23:19,{}
24,5,07/06/2014 11:23:41,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:24:19,{}
24,5,07/06/2014 11:24:24,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:25:19,{}
24,6,07/06/2014 11:26:19,{}
24,6,07/06/2014 11:27:19,{}
24,5,07/06/2014 11:27:44,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:28:19,{}
24,5,07/06/2014 11:28:37,"{'qid': '124537', 'qno': '1'}"
24,5,07/06/2014 11:29:16,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:29:20,{}
24,5,07/06/2014 11:29:50,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:30:19,{}
24,5,07/06/2014 11:30:27,"{'qid': '124537', 'qno': '1'}"
24,5,07/06/2014 11:30:56,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:31:19,{}
24,6,07/06/2014 11:32:19,{}
24,5,07/06/2014 11:32:28,"{'qid': '124537', 'qno': '1'}"
24,5,07/06/2014 11:32:57,"{'qid': '124537', 'qno': '1'}"
24,6,07/06/2014 11:33:20,{}
24,6,07/06/2014 11:34:22,{}
24,6,07/06/2014 11:35:20,{}
25,1,07/09/2014 17:59:31,{}
25,2,07/09/2014 17:59:32,{}
25,3,07/09/2014 17:59:47,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 18:00:49,{}
25,3,07/09/2014 18:01:31,"{'qid': '124537', 'qno': '1'}"
25,6,07/09/2014 18:02:33,{}
25,6,07/09/2014 18:03:32,{}
25,6,07/09/2014 18:04:32,{}
25,6,07/09/2014 18:05:32,{}
25,6,07/09/2014 18:06:33,{}
25,6,07/09/2014 18:07:32,{}
25,6,07/09/2014 18:08:32,{}
25,6,07/09/2014 18:09:32,{}
25,6,07/09/2014 18:10:32,{}
25,6,07/09/2014 18:11:32,{}
25,6,07/09/2014 18:12:33,{}
25,6,07/09/2014 18:13:32,{}
25,6,07/09/2014 18:14:32,{}
25,6,07/09/2014 18:15:32,{}
25,6,07/09/2014 18:16:32,{}
25,6,07/09/2014 18:17:32,{}
25,6,07/09/2014 18:18:33,{}
25,6,07/09/2014 18:19:32,{}
25,6,07/09/2014 18:20:33,{}
25,6,07/09/2014 18:21:32,{}
25,6,07/09/2014 18:22:33,{}
25,6,07/09/2014 18:23:32,{}
25,4,07/09/2014 18:24:09,"{'qid': '124537', 'qno': '1'}"
25,3,07/09/2014 18:24:10,"{'qid': '124538', 'qno': '2'}"
25,3,07/09/2014 18:24:23,"{'qid': '124537', 'qno': '1'}"
25,6,07/09/2014 18:25:26,{}
25,3,07/09/2014 18:25:43,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 18:26:45,{}
25,6,07/09/2014 18:27:44,{}
25,6,07/09/2014 18:28:45,{}
25,6,07/09/2014 18:29:44,{}
25,6,07/09/2014 18:30:45,{}
25,6,07/09/2014 18:31:44,{}
25,6,07/09/2014 18:32:44,{}
25,6,07/09/2014 18:33:45,{}
25,6,07/09/2014 18:34:44,{}
25,6,07/09/2014 18:35:45,{}
25,3,07/09/2014 18:36:11,"{'qid': '124537', 'qno': '1'}"
25,5,07/09/2014 18:36:17,"{'qid': '124537', 'qno': '1'}"
25,4,07/09/2014 18:36:57,"{'qid': '124537', 'qno': '1'}"
25,3,07/09/2014 18:36:57,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 18:38:00,{}
25,6,07/09/2014 18:38:58,{}
25,6,07/09/2014 18:39:59,{}
25,6,07/09/2014 18:40:58,{}
25,6,07/09/2014 18:42:00,{}
25,6,07/09/2014 18:42:58,{}
25,6,07/09/2014 18:44:00,{}
25,6,07/09/2014 18:44:58,{}
25,6,07/09/2014 18:45:59,{}
25,6,07/09/2014 18:46:58,{}
25,6,07/09/2014 18:48:00,{}
25,6,07/09/2014 18:48:58,{}
25,6,07/09/2014 18:50:00,{}
25,6,07/09/2014 18:50:58,{}
25,6,07/09/2014 18:51:59,{}
25,6,07/09/2014 18:52:59,{}
25,6,07/09/2014 18:54:00,{}
25,6,07/09/2014 18:54:59,{}
25,6,07/09/2014 18:56:00,{}
25,6,07/09/2014 18:56:58,{}
25,6,07/09/2014 18:58:00,{}
25,6,07/09/2014 18:58:58,{}
25,6,07/09/2014 19:00:00,{}
25,6,07/09/2014 19:00:58,{}
25,6,07/09/2014 19:02:00,{}
25,6,07/09/2014 19:02:59,{}
25,6,07/09/2014 19:04:00,{}
25,6,07/09/2014 19:04:59,{}
25,6,07/09/2014 19:06:00,{}
25,6,07/09/2014 19:06:58,{}
25,6,07/09/2014 19:08:00,{}
25,6,07/09/2014 19:08:59,{}
25,6,07/09/2014 19:09:58,{}
25,6,07/09/2014 19:10:59,{}
25,6,07/09/2014 19:11:59,{}
25,6,07/09/2014 19:12:59,{}
25,6,07/09/2014 19:13:58,{}
25,5,07/09/2014 19:14:02,"{'qid': '124538', 'qno': '2'}"
25,5,07/09/2014 19:14:26,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 19:14:58,{}
25,5,07/09/2014 19:15:10,"{'qid': '124538', 'qno': '2'}"
25,5,07/09/2014 19:15:36,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 19:15:58,{}
25,5,07/09/2014 19:16:54,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 19:16:58,{}
25,6,07/09/2014 19:18:00,{}
25,6,07/09/2014 19:18:58,{}
25,5,07/09/2014 19:19:08,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 19:19:59,{}
25,5,07/09/2014 19:20:11,"{'qid': '124538', 'qno': '2'}"
25,4,07/09/2014 19:20:17,"{'qid': '124538', 'qno': '2'}"
25,2,07/09/2014 19:20:17,{}
25,3,07/09/2014 19:20:23,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 19:21:25,{}
25,5,07/09/2014 19:22:03,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 19:22:24,{}
25,4,07/09/2014 19:22:49,"{'qid': '124538', 'qno': '2'}"
25,2,07/09/2014 19:22:49,{}
25,3,07/09/2014 19:22:57,"{'qid': '124538', 'qno': '2'}"
25,6,07/09/2014 19:23:59,{}
25,6,07/09/2014 19:24:58,{}
25,6,07/09/2014 19:25:59,{}
25,5,07/09/2014 19:26:14,"{'qid': '124538', 'qno': '2'}"
25,4,07/09/2014 19:26:21,"{'qid': '124538', 'qno': '2'}"
25,2,07/09/2014 19:26:22,{}
26,1,07/24/2014 15:33:13,{}
26,2,07/24/2014 15:33:15,{}
26,3,07/24/2014 15:33:25,"{'qid': '124537', 'qno': '1'}"
26,3,07/24/2014 15:34:10,"{'qid': '124538', 'qno': '2'}"
26,6,07/24/2014 15:35:13,{}
26,2,07/24/2014 15:35:29,{}
27,1,07/31/2014 05:32:19,{}
27,2,07/31/2014 05:32:20,{}
27,3,07/31/2014 05:32:26,"{'qid': '133032', 'qno': '1'}"
27,6,07/31/2014 05:33:27,{}
27,6,07/31/2014 05:34:27,{}
27,6,07/31/2014 05:35:27,{}
27,6,07/31/2014 05:36:27,{}
27,6,07/31/2014 05:37:28,{}
27,6,07/31/2014 05:38:27,{}
27,3,07/31/2014 05:39:20,"{'qid': '133217', 'qno': '2'}"
27,6,07/31/2014 05:40:21,{}
27,3,07/31/2014 05:40:37,"{'qid': '133032', 'qno': '1'}"
27,6,07/31/2014 05:41:38,{}
27,6,07/31/2014 05:42:38,{}
27,6,07/31/2014 05:43:39,{}
27,6,07/31/2014 05:44:38,{}
27,6,07/31/2014 05:45:38,{}
27,6,07/31/2014 05:46:38,{}
27,6,07/31/2014 05:47:38,{}
27,6,07/31/2014 05:48:38,{}
27,6,07/31/2014 05:49:38,{}
27,6,07/31/2014 05:50:39,{}
27,6,07/31/2014 05:51:38,{}
27,6,07/31/2014 05:52:38,{}
27,5,07/31/2014 05:52:46,"{'qid': '133032', 'qno': '1'}"
27,5,07/31/2014 05:53:09,"{'qid': '133032', 'qno': '1'}"
27,6,07/31/2014 05:53:38,{}
27,5,07/31/2014 05:53:39,"{'qid': '133032', 'qno': '1'}"
27,5,07/31/2014 05:53:56,"{'qid': '133032', 'qno': '1'}"
27,6,07/31/2014 05:54:38,{}
27,6,07/31/2014 05:55:39,{}
27,6,07/31/2014 05:56:38,{}
27,6,07/31/2014 05:57:38,{}
27,6,07/31/2014 05:58:38,{}
27,6,07/31/2014 05:59:38,{}
27,6,07/31/2014 06:00:38,{}
27,6,07/31/2014 06:01:38,{}
27,6,07/31/2014 06:02:38,{}
27,6,07/31/2014 06:03:38,{}
27,6,07/31/2014 06:04:38,{}
27,6,07/31/2014 06:05:38,{}
27,6,07/31/2014 06:06:38,{}
27,6,07/31/2014 06:07:38,{}
27,6,07/31/2014 06:08:38,{}
27,5,07/31/2014 06:08:57,"{'qid': '133032', 'qno': '1'}"
27,6,07/31/2014 06:09:38,{}
27,5,07/31/2014 06:10:32,"{'qid': '133032', 'qno': '1'}"
27,6,07/31/2014 06:10:38,{}
